Functional Family, Cluster, Starting Index, Length, Levenshtein Distance Similarity, K-mer Similarity, Further Comparison
2.60.40.10.FF54933, 2.60.40.10.FF54933/a, 46, 0, 19, 0, False
2.60.40.10.FF54965, 2.60.40.10.FF54965/a, 35, 0, 18, 0, False
2.60.40.10.FF5499, 2.60.40.10.FF5499/a, 39, 0, 18, 0, False
2.60.40.10.FF55411, 2.60.40.10.FF55411/a, 38, 0, 21, 0, False
2.60.40.10.FF55463, 2.60.40.10.FF55463/a, 37, 0, 23, 0, False
2.60.40.10.FF55163, 2.60.40.10.FF55163/a, 109, 0, 20, 0, False
2.60.40.10.FF55186, 2.60.40.10.FF55186/a, 36, 0, 22, 0, False
2.60.40.10.FF55953, 2.60.40.10.FF55953/a, 142, 0, 19, 0, False
2.60.40.10.FF56112, 2.60.40.10.FF56112/a, 86, 0, 21, 0, False
2.60.40.10.FF56349, 2.60.40.10.FF56349/a, 140, 0, 18, 0, False
2.60.40.10.FF56522, 2.60.40.10.FF56522/a, 8, 0, 18, 0, False
2.60.40.10.FF56705, 2.60.40.10.FF56705/a, 20, 0, 17, 0, False
2.60.40.10.FF56715, 2.60.40.10.FF56715/a, 72, 0, 21, 0, False
2.60.40.10.FF56734, 2.60.40.10.FF56734/a, 37, 0, 18, 0, False
2.60.40.10.FF57368, 2.60.40.10.FF57368/a, 76, 0, 18, 0, False
2.90.10.10.FF1039, 2.90.10.10.FF1039/a, 88, 0, 16, 0, False
2.90.10.10.FF1118, 2.90.10.10.FF1118/a, 15, 0, 18, 0, False
2.90.10.10.FF1570, 2.90.10.10.FF1570/a, 25, 0, 18, 0, False
2.90.10.10.FF1663, 2.90.10.10.FF1663/a, 76, 0, 18, 0, False
2.90.10.10.FF1759, 2.90.10.10.FF1759/a, 55, 0, 15, 0, False
2.90.10.10.FF2072, 2.90.10.10.FF2072/a, 142, 0, 18, 0, False
2.90.10.10.FF2425, 2.90.10.10.FF2425/a, 151, 0, 21, 0, False
2.90.10.10.FF1823, 2.90.10.10.FF1823/a, 39, 0, 19, 0, False
2.90.10.10.FF26, 2.90.10.10.FF26/a, 60, 0, 16, 0, False
2.90.10.10.FF2845, 2.90.10.10.FF2845/a, 94, 0, 17, 0, False
2.90.10.10.FF3040, 2.90.10.10.FF3040/a, 113, 0, 19, 0, False
2.90.10.10.FF3110, 2.90.10.10.FF3110/a, 42, 0, 40, 0, False
2.90.10.10.FF590, 2.90.10.10.FF590/a, 91, 0, 17, 0, False
2.90.20.10.FF105, 2.90.20.10.FF105/a, 85, 0, 13, 0, False
2.90.20.10.FF1086, 2.90.20.10.FF1086/a, 25, 0, 13, 0, False
2.90.10.10.FF3062, 2.90.10.10.FF3062/a, 80, 0, 22, 0, False
2.90.10.10.FF3072, 2.90.10.10.FF3072/a, 8, 0, 23, 0, False
2.90.10.10.FF3102, 2.90.10.10.FF3102/a, 32, 0, 45, 0, False
2.90.10.10.FF3109, 2.90.10.10.FF3109/a, 107, 0, 33, 0, False
2.90.20.10.FF1091, 2.90.20.10.FF1091/a, 84, 0, 18, 0, False
2.90.20.10.FF1095, 2.90.20.10.FF1095/a, 44, 0, 15, 0, False
2.90.20.10.FF1098, 2.90.20.10.FF1098/a, 61, 0, 16, 0, False
2.90.20.10.FF1166, 2.90.20.10.FF1166/a, 192, 0, 23, 0, False
2.90.20.10.FF1430, 2.90.20.10.FF1430/a, 60, 0, 19, 0, False
2.90.20.10.FF1571, 2.90.20.10.FF1571/a, 61, 0, 18, 0, False
2.90.20.10.FF1584, 2.90.20.10.FF1584/a, 0, 0, 18, 0, False
2.90.20.10.FF1779, 2.90.20.10.FF1779/a, 131, 0, 17, 0, False
2.90.20.10.FF1780, 2.90.20.10.FF1780/a, 7, 0, 15, 0, False
2.90.20.10.FF1786, 2.90.20.10.FF1786/a, 54, 0, 16, 0, False
2.90.20.10.FF1931, 2.90.20.10.FF1931/a, 96, 0, 16, 0, False
2.90.20.10.FF1996, 2.90.20.10.FF1996/a, 42, 0, 16, 0, False
2.90.20.10.FF2139, 2.90.20.10.FF2139/a, 51, 0, 16, 0, False
2.90.20.10.FF2268, 2.90.20.10.FF2268/a, 7, 0, 14, 0, False
2.90.20.10.FF2289, 2.90.20.10.FF2289/a, 100, 0, 17, 0, False
2.90.20.10.FF2343, 2.90.20.10.FF2343/a, 138, 0, 17, 0, False
2.90.20.10.FF2600, 2.90.20.10.FF2600/a, 51, 0, 14, 0, False
2.90.20.10.FF3006, 2.90.20.10.FF3006/a, 136, 0, 22, 0, False
2.90.20.10.FF3088, 2.90.20.10.FF3088/a, 35, 0, 15, 0, False
2.90.20.10.FF3128, 2.90.20.10.FF3128/a, 143, 0, 15, 0, False
2.90.20.10.FF3178, 2.90.20.10.FF3178/a, 106, 0, 18, 0, False
2.90.20.10.FF3313, 2.90.20.10.FF3313/a, 130, 0, 15, 0, False
2.90.20.10.FF3241, 2.90.20.10.FF3241/a, 61, 0, 14, 0, False
2.90.20.10.FF3319, 2.90.20.10.FF3319/a, 149, 0, 15, 0, False
2.90.20.10.FF3206, 2.90.20.10.FF3206/a, 34, 0, 16, 0, False
2.90.20.10.FF3367, 2.90.20.10.FF3367/a, 80, 0, 27, 0, False
2.90.20.10.FF3423, 2.90.20.10.FF3423/a, 64, 0, 16, 0, False
2.90.20.10.FF3564, 2.90.20.10.FF3564/a, 52, 0, 17, 0, False
2.90.20.10.FF3862, 2.90.20.10.FF3862/a, 132, 0, 17, 0, False
2.90.20.10.FF3493, 2.90.20.10.FF3493/a, 60, 0, 20, 0, False
2.90.20.10.FF3778, 2.90.20.10.FF3778/a, 158, 0, 18, 0, False
2.90.20.10.FF3813, 2.90.20.10.FF3813/a, 9, 0, 17, 0, False
2.90.20.10.FF3845, 2.90.20.10.FF3845/a, 164, 0, 18, 0, False
2.90.20.10.FF3915, 2.90.20.10.FF3915/a, 126, 0, 15, 0, False
2.90.20.10.FF3925, 2.90.20.10.FF3925/a, 160, 0, 19, 0, False
2.90.20.10.FF4023, 2.90.20.10.FF4023/a, 110, 0, 14, 0, False
2.90.20.10.FF4061, 2.90.20.10.FF4061/a, 101, 0, 16, 0, False
2.90.20.10.FF4085, 2.90.20.10.FF4085/a, 33, 0, 17, 0, False
2.90.20.10.FF4335, 2.90.20.10.FF4335/a, 61, 0, 18, 0, False
2.90.20.10.FF4277, 2.90.20.10.FF4277/a, 64, 0, 30, 0, False
2.90.20.10.FF4411, 2.90.20.10.FF4411/a, 35, 0, 18, 0, False
2.90.20.10.FF4420, 2.90.20.10.FF4420/a, 0, 0, 15, 0, False
2.90.20.10.FF4444, 2.90.20.10.FF4444/a, 174, 0, 32, 0, False
2.90.20.10.FF4466, 2.90.20.10.FF4466/a, 70, 0, 15, 0, False
2.90.20.10.FF4548, 2.90.20.10.FF4548/a, 2, 0, 17, 0, False
2.90.20.10.FF4739, 2.90.20.10.FF4739/a, 51, 0, 17, 0, False
2.90.20.10.FF4771, 2.90.20.10.FF4771/a, 43, 0, 16, 0, False
2.90.20.10.FF4834, 2.90.20.10.FF4834/a, 8, 0, 20, 0, False
2.90.20.10.FF4865, 2.90.20.10.FF4865/a, 4, 0, 19, 0, False
2.90.20.10.FF4927, 2.90.20.10.FF4927/a, 116, 0, 18, 0, False
2.90.20.10.FF4999, 2.90.20.10.FF4999/a, 51, 0, 17, 0, False
2.90.20.10.FF5024, 2.90.20.10.FF5024/a, 186, 0, 17, 0, False
2.90.20.10.FF512, 2.90.20.10.FF512/a, 105, 0, 15, 0, False
2.90.20.10.FF5262, 2.90.20.10.FF5262/a, 47, 0, 17, 0, False
2.90.20.10.FF5515, 2.90.20.10.FF5515/a, 3, 0, 18, 0, False
2.90.20.10.FF513, 2.90.20.10.FF513/a, 32, 0, 17, 0, False
2.90.20.10.FF5171, 2.90.20.10.FF5171/a, 178, 0, 35, 0, False
2.90.20.10.FF5644, 2.90.20.10.FF5644/a, 44, 0, 21, 0, False
2.90.20.10.FF5731, 2.90.20.10.FF5731/a, 27, 0, 15, 0, False
2.90.20.10.FF5736, 2.90.20.10.FF5736/a, 122, 0, 21, 0, False
2.90.20.10.FF578, 2.90.20.10.FF578/a, 106, 0, 16, 0, False
2.90.20.10.FF6402, 2.90.20.10.FF6402/a, 64, 0, 19, 0, False
2.90.20.10.FF6275, 2.90.20.10.FF6275/a, 10, 0, 18, 0, False
2.90.20.10.FF6281, 2.90.20.10.FF6281/a, 136, 0, 17, 0, False
2.90.20.10.FF633, 2.90.20.10.FF633/a, 69, 0, 17, 0, False
2.90.20.10.FF6635, 2.90.20.10.FF6635/a, 7, 0, 16, 0, False
2.90.20.10.FF6785, 2.90.20.10.FF6785/a, 8, 0, 29, 0, False
2.90.20.10.FF6885, 2.90.20.10.FF6885/a, 154, 0, 15, 0, False
2.90.20.10.FF69, 2.90.20.10.FF69/a, 69, 0, 17, 0, False
2.90.20.10.FF699, 2.90.20.10.FF699/a, 60, 0, 16, 0, False
2.90.20.10.FF7115, 2.90.20.10.FF7115/a, 175, 0, 18, 0, False
2.90.20.10.FF734, 2.90.20.10.FF734/a, 44, 0, 14, 0, False
2.90.20.10.FF7573, 2.90.20.10.FF7573/a, 173, 0, 17, 0, False
2.90.20.10.FF7098, 2.90.20.10.FF7098/a, 172, 0, 19, 0, False
2.90.20.10.FF7849, 2.90.20.10.FF7849/a, 167, 0, 18, 0, False
2.90.20.10.FF8058, 2.90.20.10.FF8058/a, 29, 0, 17, 0, False
2.90.20.10.FF8218, 2.90.20.10.FF8218/a, 4, 0, 15, 0, False
2.90.20.10.FF828, 2.90.20.10.FF828/a, 98, 0, 15, 0, False
2.90.20.10.FF8296, 2.90.20.10.FF8296/a, 125, 0, 17, 0, False
2.90.20.10.FF8329, 2.90.20.10.FF8329/a, 177, 0, 28, 0, False
2.90.20.10.FF848, 2.90.20.10.FF848/a, 155, 0, 22, 0, False
2.90.20.10.FF8484, 2.90.20.10.FF8484/a, 38, 0, 18, 0, False
2.90.20.10.FF877, 2.90.20.10.FF877/a, 30, 0, 14, 0, False
2.90.20.10.FF882, 2.90.20.10.FF882/a, 89, 0, 14, 0, False
2.90.20.10.FF9223, 2.90.20.10.FF9223/a, 102, 0, 16, 0, False
2.90.20.10.FF9329, 2.90.20.10.FF9329/a, 128, 0, 28, 0, False
2.90.20.10.FF7582, 2.90.20.10.FF7582/a, 48, 0, 16, 0, False
2.90.20.10.FF7674, 2.90.20.10.FF7674/a, 46, 0, 16, 0, False
2.90.20.10.FF9330, 2.90.20.10.FF9330/a, 7, 0, 15, 0, False
2.90.20.10.FF9335, 2.90.20.10.FF9335/a, 121, 0, 16, 0, False
2.90.20.10.FF9337, 2.90.20.10.FF9337/a, 89, 0, 16, 0, False
2.90.20.10.FF9345, 2.90.20.10.FF9345/a, 1, 0, 15, 0, False
2.90.20.10.FF9344, 2.90.20.10.FF9344/a, 6, 0, 15, 0, False
2.90.20.10.FF9351, 2.90.20.10.FF9351/a, 81, 0, 17, 0, False
2.90.20.10.FF9368, 2.90.20.10.FF9368/a, 95, 0, 16, 0, False
2.90.20.10.FF9371, 2.90.20.10.FF9371/a, 90, 0, 17, 0, False
2.90.20.10.FF936, 2.90.20.10.FF936/a, 47, 0, 16, 0, False
2.90.20.10.FF9378, 2.90.20.10.FF9378/a, 38, 0, 20, 0, False
2.90.20.10.FF9414, 2.90.20.10.FF9414/a, 127, 0, 18, 0, False
2.90.20.10.FF9432, 2.90.20.10.FF9432/a, 123, 0, 17, 0, False
2.90.20.10.FF9433, 2.90.20.10.FF9433/a, 4, 0, 36, 0, False
2.90.20.10.FF9387, 2.90.20.10.FF9387/a, 71, 0, 23, 0, False
2.90.20.10.FF9459, 2.90.20.10.FF9459/a, 149, 0, 24, 0, False
2.90.20.10.FF9500, 2.90.20.10.FF9500/a, 61, 0, 17, 0, False
2.90.20.10.FF9503, 2.90.20.10.FF9503/a, 131, 0, 18, 0, False
2.90.20.10.FF9435, 2.90.20.10.FF9435/a, 4, 0, 16, 0, False
2.90.20.10.FF9453, 2.90.20.10.FF9453/a, 112, 0, 19, 0, False
2.90.20.10.FF9454, 2.90.20.10.FF9454/a, 44, 0, 20, 0, False
2.90.20.10.FF9463, 2.90.20.10.FF9463/a, 135, 0, 19, 0, False
3.10.20.90.FF16688, 3.10.20.90.FF16688/a, 58, 0, 23, 0, False
3.10.20.90.FF16706, 3.10.20.90.FF16706/a, 33, 0, 28, 0, False
3.10.20.90.FF1921, 3.10.20.90.FF1921/a, 85, 0, 21, 0, False
3.10.20.90.FF1922, 3.10.20.90.FF1922/a, 97, 0, 19, 0, False
3.10.20.90.FF1977, 3.10.20.90.FF1977/a, 0, 0, 22, 0, False
3.10.20.90.FF2199, 3.10.20.90.FF2199/a, 24, 0, 19, 0, False
3.10.20.90.FF2572, 3.10.20.90.FF2572/a, 173, 0, 20, 0, False
3.10.20.90.FF2093, 3.10.20.90.FF2093/a, 1, 0, 20, 0, False
3.10.20.90.FF2209, 3.10.20.90.FF2209/a, 127, 0, 20, 0, False
3.10.20.90.FF2523, 3.10.20.90.FF2523/a, 115, 0, 19, 0, False
3.10.20.90.FF2727, 3.10.20.90.FF2727/a, 142, 0, 17, 0, False
3.10.20.90.FF2828, 3.10.20.90.FF2828/a, 123, 0, 23, 0, False
3.10.20.90.FF2847, 3.10.20.90.FF2847/a, 32, 0, 20, 0, False
3.10.20.90.FF3075, 3.10.20.90.FF3075/a, 6, 0, 17, 0, False
3.10.20.90.FF3088, 3.10.20.90.FF3088/a, 7, 0, 20, 0, False
3.10.20.90.FF3933, 3.10.20.90.FF3933/a, 101, 0, 19, 0, False
3.10.20.90.FF3960, 3.10.20.90.FF3960/a, 145, 0, 18, 0, False
3.10.20.90.FF4269, 3.10.20.90.FF4269/a, 44, 0, 20, 0, False
3.10.20.90.FF434, 3.10.20.90.FF434/a, 46, 0, 35, 0, False
3.10.20.90.FF300, 3.10.20.90.FF300/a, 112, 0, 24, 0, False
3.10.20.90.FF307, 3.10.20.90.FF307/a, 130, 0, 22, 0, False
3.10.20.90.FF3096, 3.10.20.90.FF3096/a, 206, 0, 51, 0, False
3.10.20.90.FF3699, 3.10.20.90.FF3699/a, 154, 0, 19, 0, False
3.10.20.90.FF3765, 3.10.20.90.FF3765/a, 55, 0, 19, 0, False
3.10.20.90.FF3786, 3.10.20.90.FF3786/a, 151, 0, 19, 0, False
3.10.20.90.FF4000, 3.10.20.90.FF4000/a, 18, 0, 23, 0, False
3.10.20.90.FF4158, 3.10.20.90.FF4158/a, 119, 0, 18, 0, False
3.10.20.90.FF4220, 3.10.20.90.FF4220/a, 155, 0, 18, 0, False
3.10.20.90.FF437, 3.10.20.90.FF437/a, 91, 0, 18, 0, False
3.10.20.90.FF4444, 3.10.20.90.FF4444/a, 29, 0, 20, 0, False
3.10.20.90.FF4555, 3.10.20.90.FF4555/a, 54, 0, 27, 0, False
3.10.20.90.FF4939, 3.10.20.90.FF4939/a, 62, 0, 21, 0, False
3.10.20.90.FF5426, 3.10.20.90.FF5426/a, 117, 0, 20, 0, False
3.10.20.90.FF4836, 3.10.20.90.FF4836/a, 14, 0, 20, 0, False
3.10.20.90.FF5002, 3.10.20.90.FF5002/a, 99, 0, 20, 0, False
3.10.20.90.FF501, 3.10.20.90.FF501/a, 68, 0, 17, 0, False
3.10.20.90.FF5126, 3.10.20.90.FF5126/a, 35, 0, 21, 0, False
3.10.20.90.FF5282, 3.10.20.90.FF5282/a, 97, 0, 15, 0, False
3.10.20.90.FF533, 3.10.20.90.FF533/a, 94, 0, 51, 0, False
3.10.20.90.FF5495, 3.10.20.90.FF5495/a, 8, 0, 24, 0, False
3.10.20.90.FF5690, 3.10.20.90.FF5690/a, 17, 0, 19, 0, False
3.10.20.90.FF5506, 3.10.20.90.FF5506/a, 133, 0, 20, 0, False
3.10.20.90.FF5566, 3.10.20.90.FF5566/a, 138, 0, 28, 0, False
3.10.20.90.FF5804, 3.10.20.90.FF5804/a, 5, 0, 20, 0, False
3.10.20.90.FF5805, 3.10.20.90.FF5805/a, 163, 0, 20, 0, False
3.10.20.90.FF5814, 3.10.20.90.FF5814/a, 69, 0, 18, 0, False
3.10.20.90.FF6078, 3.10.20.90.FF6078/a, 52, 0, 21, 0, False
3.10.20.90.FF6138, 3.10.20.90.FF6138/a, 164, 0, 22, 0, False
3.10.20.90.FF6485, 3.10.20.90.FF6485/a, 23, 0, 24, 0, False
3.10.20.90.FF5807, 3.10.20.90.FF5807/a, 99, 0, 21, 0, False
3.10.20.90.FF6144, 3.10.20.90.FF6144/a, 153, 0, 21, 0, False
3.10.20.90.FF6145, 3.10.20.90.FF6145/a, 90, 0, 17, 0, False
3.10.20.90.FF6162, 3.10.20.90.FF6162/a, 85, 0, 20, 0, False
3.10.20.90.FF6197, 3.10.20.90.FF6197/a, 104, 0, 20, 0, False
3.10.20.90.FF6226, 3.10.20.90.FF6226/a, 47, 0, 21, 0, False
3.10.20.90.FF6465, 3.10.20.90.FF6465/a, 100, 0, 34, 0, False
3.10.20.90.FF6471, 3.10.20.90.FF6471/a, 70, 0, 19, 0, False
3.10.20.90.FF6506, 3.10.20.90.FF6506/a, 106, 0, 18, 0, False
3.10.20.90.FF6523, 3.10.20.90.FF6523/a, 4, 0, 18, 0, False
3.10.20.90.FF705, 3.10.20.90.FF705/a, 101, 0, 17, 0, False
3.10.20.90.FF7117, 3.10.20.90.FF7117/a, 157, 0, 18, 0, False
3.10.20.90.FF7195, 3.10.20.90.FF7195/a, 76, 0, 18, 0, False
3.10.20.90.FF7258, 3.10.20.90.FF7258/a, 102, 0, 19, 0, False
3.10.20.90.FF7530, 3.10.20.90.FF7530/a, 108, 0, 18, 0, False
3.10.20.90.FF6582, 3.10.20.90.FF6582/a, 119, 0, 32, 0, False
3.10.20.90.FF6910, 3.10.20.90.FF6910/a, 88, 0, 18, 0, False
3.10.20.90.FF7042, 3.10.20.90.FF7042/a, 109, 0, 26, 0, False
3.10.20.90.FF7207, 3.10.20.90.FF7207/a, 144, 0, 18, 0, False
3.10.20.90.FF7531, 3.10.20.90.FF7531/a, 165, 0, 18, 0, False
3.10.20.90.FF7587, 3.10.20.90.FF7587/a, 96, 0, 21, 0, False
3.10.20.90.FF7537, 3.10.20.90.FF7537/a, 120, 0, 17, 0, False
3.10.20.90.FF7539, 3.10.20.90.FF7539/a, 17, 0, 23, 0, False
3.10.20.90.FF7591, 3.10.20.90.FF7591/a, 6, 0, 20, 0, False
3.10.20.90.FF7645, 3.10.20.90.FF7645/a, 71, 0, 21, 0, False
3.10.20.90.FF7637, 3.10.20.90.FF7637/a, 24, 0, 21, 0, False
3.10.20.90.FF7934, 3.10.20.90.FF7934/a, 122, 0, 22, 0, False
3.10.20.90.FF7936, 3.10.20.90.FF7936/a, 64, 0, 39, 0, False
3.10.20.90.FF7975, 3.10.20.90.FF7975/a, 107, 0, 22, 0, False
3.10.20.90.FF834, 3.10.20.90.FF834/a, 117, 0, 28, 0, False
3.10.20.90.FF8399, 3.10.20.90.FF8399/a, 137, 0, 21, 0, False
3.10.20.90.FF8043, 3.10.20.90.FF8043/a, 153, 0, 25, 0, False
3.10.20.90.FF8179, 3.10.20.90.FF8179/a, 173, 0, 20, 0, False
3.10.20.90.FF8588, 3.10.20.90.FF8588/a, 25, 0, 16, 0, False
3.10.20.90.FF8591, 3.10.20.90.FF8591/a, 102, 0, 19, 0, False
3.10.20.90.FF9871, 3.10.20.90.FF9871/a, 163, 0, 21, 0, False
3.10.20.90.FF9990, 3.10.20.90.FF9990/a, 24, 0, 19, 0, False
3.10.25.10.FF143, 3.10.25.10.FF143/a, 86, 0, 22, 0, False
3.10.25.10.FF217, 3.10.25.10.FF217/a, 101, 0, 15, 0, False
3.10.25.10.FF2910, 3.10.25.10.FF2910/a, 151, 0, 19, 0, False
3.10.20.90.FF8401, 3.10.20.90.FF8401/a, 162, 0, 28, 0, False
3.10.20.90.FF8403, 3.10.20.90.FF8403/a, 9, 0, 18, 0, False
3.10.20.90.FF8413, 3.10.20.90.FF8413/a, 138, 0, 22, 0, False
3.10.20.90.FF8558, 3.10.20.90.FF8558/a, 22, 0, 19, 0, False
3.10.20.90.FF8917, 3.10.20.90.FF8917/a, 28, 0, 25, 0, False
3.10.20.90.FF9045, 3.10.20.90.FF9045/a, 135, 0, 20, 0, False
3.10.20.90.FF9312, 3.10.20.90.FF9312/a, 157, 0, 21, 0, False
3.10.20.90.FF9313, 3.10.20.90.FF9313/a, 145, 0, 18, 0, False
3.10.20.90.FF9367, 3.10.20.90.FF9367/a, 177, 0, 22, 0, False
3.10.20.90.FF9738, 3.10.20.90.FF9738/a, 4, 0, 21, 0, False
3.10.20.90.FF9996, 3.10.20.90.FF9996/a, 174, 0, 22, 0, False
3.10.200.10.FF1430, 3.10.200.10.FF1430/a, 0, 0, 49, 0, False
3.10.25.10.FF2304, 3.10.25.10.FF2304/a, 15, 0, 23, 0, False
3.10.25.10.FF2644, 3.10.25.10.FF2644/a, 118, 0, 18, 0, False
3.10.25.10.FF2654, 3.10.25.10.FF2654/a, 91, 0, 27, 0, False
3.10.25.10.FF2658, 3.10.25.10.FF2658/a, 56, 0, 20, 0, False
3.10.25.10.FF2864, 3.10.25.10.FF2864/a, 35, 0, 18, 0, False
3.10.25.10.FF912, 3.10.25.10.FF912/a, 146, 0, 18, 0, False
3.10.250.10.FF1501, 3.10.250.10.FF1501/a, 96, 0, 21, 0, False
3.10.250.10.FF1505, 3.10.250.10.FF1505/a, 20, 0, 19, 0, False
3.10.250.10.FF209, 3.10.250.10.FF209/a, 115, 0, 20, 0, False
3.10.25.10.FF3015, 3.10.25.10.FF3015/a, 52, 0, 36, 0, False
3.10.25.10.FF3028, 3.10.25.10.FF3028/a, 58, 0, 19, 0, False
3.10.25.10.FF3064, 3.10.25.10.FF3064/a, 73, 0, 19, 0, False
3.10.25.10.FF480, 3.10.25.10.FF480/a, 55, 0, 18, 0, False
3.10.25.10.FF602, 3.10.25.10.FF602/a, 121, 0, 18, 0, False
3.10.250.10.FF2111, 3.10.250.10.FF2111/a, 52, 0, 17, 0, False
3.10.250.10.FF571, 3.10.250.10.FF571/a, 59, 0, 19, 0, False
3.10.250.10.FF5800, 3.10.250.10.FF5800/a, 48, 0, 19, 0, False
3.10.250.10.FF5843, 3.10.250.10.FF5843/a, 109, 0, 23, 0, False
3.10.250.10.FF23, 3.10.250.10.FF23/a, 20, 0, 18, 0, False
3.10.250.10.FF2323, 3.10.250.10.FF2323/a, 35, 0, 18, 0, False
3.10.250.10.FF4291, 3.10.250.10.FF4291/a, 32, 0, 16, 0, False
3.10.250.10.FF4584, 3.10.250.10.FF4584/a, 44, 0, 19, 0, False
3.10.250.10.FF4740, 3.10.250.10.FF4740/a, 61, 0, 20, 0, False
3.10.250.10.FF4742, 3.10.250.10.FF4742/a, 74, 0, 16, 0, False
3.10.250.10.FF5547, 3.10.250.10.FF5547/a, 170, 0, 20, 0, False
3.10.250.10.FF5833, 3.10.250.10.FF5833/a, 87, 0, 17, 0, False
3.10.250.10.FF5874, 3.10.250.10.FF5874/a, 24, 0, 18, 0, False
3.10.450.40.FF4010, 3.10.450.40.FF4010/a, 35, 0, 18, 0, False
3.10.450.40.FF4034, 3.10.450.40.FF4034/a, 62, 0, 17, 0, False
3.10.450.40.FF4020, 3.10.450.40.FF4020/a, 45, 0, 20, 0, False
3.10.450.40.FF4023, 3.10.450.40.FF4023/a, 146, 0, 18, 0, False
3.10.450.40.FF4026, 3.10.450.40.FF4026/a, 94, 0, 18, 0, False
3.10.450.40.FF4043, 3.10.450.40.FF4043/a, 0, 0, 29, 0, False
3.10.450.40.FF4045, 3.10.450.40.FF4045/a, 92, 0, 22, 0, False
3.10.450.40.FF4046, 3.10.450.40.FF4046/a, 125, 0, 16, 0, False
3.10.450.40.FF4049, 3.10.450.40.FF4049/a, 130, 0, 35, 0, False
3.10.450.40.FF4052, 3.10.450.40.FF4052/a, 1, 0, 30, 0, False
3.10.450.40.FF4060, 3.10.450.40.FF4060/a, 102, 0, 32, 0, False
3.10.450.40.FF849, 3.10.450.40.FF849/a, 117, 0, 22, 0, False
3.10.450.40.FF873, 3.10.450.40.FF873/a, 111, 0, 17, 0, False
3.10.450.40.FF963, 3.10.450.40.FF963/a, 125, 0, 20, 0, False
3.10.450.50.FF11491, 3.10.450.50.FF11491/a, 78, 0, 16, 0, False
3.10.450.50.FF13172, 3.10.450.50.FF13172/a, 0, 0, 17, 0, False
3.10.450.50.FF14821, 3.10.450.50.FF14821/a, 56, 0, 16, 0, False
3.10.450.50.FF20482, 3.10.450.50.FF20482/a, 144, 0, 23, 0, False
3.10.450.50.FF20698, 3.10.450.50.FF20698/a, 137, 0, 24, 0, False
3.10.450.40.FF9, 3.10.450.40.FF9/a, 5, 0, 18, 0, False
3.10.450.50.FF10065, 3.10.450.50.FF10065/a, 115, 0, 17, 0, False
3.10.450.50.FF11377, 3.10.450.50.FF11377/a, 25, 0, 21, 0, False
3.10.450.50.FF14776, 3.10.450.50.FF14776/a, 126, 0, 17, 0, False
3.10.450.50.FF17452, 3.10.450.50.FF17452/a, 52, 0, 21, 0, False
3.10.450.50.FF190, 3.10.450.50.FF190/a, 64, 0, 18, 0, False
3.10.450.50.FF19683, 3.10.450.50.FF19683/a, 144, 0, 19, 0, False
3.10.450.50.FF219, 3.10.450.50.FF219/a, 37, 0, 16, 0, False
3.10.450.50.FF21983, 3.10.450.50.FF21983/a, 57, 0, 25, 0, False
3.10.450.50.FF22745, 3.10.450.50.FF22745/a, 5, 0, 29, 0, False
3.10.450.50.FF22898, 3.10.450.50.FF22898/a, 74, 0, 18, 0, False
3.10.450.50.FF22903, 3.10.450.50.FF22903/a, 48, 0, 20, 0, False
3.10.450.50.FF23029, 3.10.450.50.FF23029/a, 90, 0, 20, 0, False
3.10.450.50.FF22875, 3.10.450.50.FF22875/a, 113, 0, 20, 0, False
3.10.450.50.FF22969, 3.10.450.50.FF22969/a, 20, 0, 18, 0, False
3.10.450.50.FF22988, 3.10.450.50.FF22988/a, 52, 0, 18, 0, False
3.10.450.50.FF23035, 3.10.450.50.FF23035/a, 29, 0, 19, 0, False
3.10.450.50.FF23056, 3.10.450.50.FF23056/a, 77, 0, 20, 0, False
3.10.450.50.FF23066, 3.10.450.50.FF23066/a, 28, 0, 18, 0, False
3.10.450.50.FF23083, 3.10.450.50.FF23083/a, 4, 0, 20, 0, False
3.10.450.50.FF23145, 3.10.450.50.FF23145/a, 206, 0, 23, 0, False
3.10.450.50.FF23031, 3.10.450.50.FF23031/a, 53, 0, 27, 0, False
3.10.450.50.FF23047, 3.10.450.50.FF23047/a, 7, 0, 20, 0, False
3.10.450.50.FF23099, 3.10.450.50.FF23099/a, 70, 0, 19, 0, False
3.10.450.50.FF23122, 3.10.450.50.FF23122/a, 71, 0, 35, 0, False
3.10.450.50.FF23227, 3.10.450.50.FF23227/a, 29, 0, 20, 0, False
3.10.450.50.FF23243, 3.10.450.50.FF23243/a, 110, 0, 19, 0, False
3.10.450.50.FF23174, 3.10.450.50.FF23174/a, 17, 0, 39, 0, False
3.10.450.50.FF23177, 3.10.450.50.FF23177/a, 11, 0, 16, 0, False
3.10.450.50.FF23222, 3.10.450.50.FF23222/a, 39, 0, 31, 0, False
3.10.450.50.FF23232, 3.10.450.50.FF23232/a, 21, 0, 16, 0, False
3.10.450.50.FF2483, 3.10.450.50.FF2483/a, 9, 0, 17, 0, False
3.10.450.50.FF4047, 3.10.450.50.FF4047/a, 21, 0, 17, 0, False
3.10.450.50.FF4534, 3.10.450.50.FF4534/a, 108, 0, 19, 0, False
3.10.450.50.FF553, 3.10.450.50.FF553/a, 3, 0, 15, 0, False
3.10.450.50.FF23254, 3.10.450.50.FF23254/a, 73, 0, 30, 0, False
